     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   28.,    3.0,  0.016,  0.016,    0.0,  0.019,  0.074,  0.016,  0.052, 
   10.,    3.0,    0.0,  0.016,  0.016,  0.020,  0.090,  0.031,  0.074, 
   60.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   78.,    1.0, 0.0040,  0.018,  0.018,  0.019,  0.084,  0.025, -0.026, 
   90.,    5.0,   0.42,  -0.13,  -0.27, -0.053,  -0.26,  -0.30,  -0.23, 
   85.,    4.0,  0.094, -0.063,  0.031,  0.020,  0.048,    0.0,  0.037, 
   47.,    0.0,    1.0,  -0.57,  -0.52,  -0.47,  -0.77,  -0.84,  -0.73, 
   55.,    2.0,   0.19,  -0.10,  -0.13, -0.058, -0.0071, -0.063, -0.067, 
   1.0,    5.0,   0.25,    0.0,    0.0, -0.0042, -0.087,  -0.12, -0.035, 
   1.0,    0.0,  0.015,   0.49,    0.0, -0.00050,   0.23,   0.14,   0.12, 
   29.,    5.0,  0.047,  0.066, -0.0078, 0.0046,   0.12,  0.078,   0.10, 
   17.,    5.0,   0.25, -0.062,   0.25, 0.0053, -0.087,  -0.12, -0.062, 
   52.,    2.0,   0.25,  -0.14,  -0.19,  -0.15, -0.070,  -0.13,  -0.13, 
   79.,    5.0,   0.24, -0.055,  -0.18,  -0.22, -0.079,  -0.12,  -0.10, 
   43.,    4.0,  0.094, -0.031,    0.0, 0.0049,  0.048,    0.0,  0.036, 
   23.,    3.0,    0.0,  0.031,    0.0,   0.28,  0.090,  0.031,   0.10, 
   55.,    2.0,   0.19,  -0.10,  -0.13, -0.058, -0.0071, -0.063, -0.067, 
   86.,    3.0,    0.0,  0.031,    0.0, 0.0075,  0.090,  0.031,  0.087, 
   25.,    3.0,  0.016, 5.0e-05,    0.0, -0.0051,  0.074,  0.016,  0.052, 
   94.,    3.0,   0.25, 0.0020,  -0.13,  -0.20,  -0.16,  -0.22,  -0.14, 
   10.,    4.0,  0.031,    0.0,    0.0, -0.056,   0.11,  0.063,  0.073, 
   2.0,    5.0,   0.25,    0.0,    0.0, -0.0042, -0.087,  -0.12, -0.035, 
   47.,    2.0,  0.077,    0.0, -0.070, -0.013,   0.10,  0.047,  0.045, 
   62.,    1.0,  0.014, -0.0080,  0.015, -0.034,  0.074,  0.015,   0.16, 
   16.,    5.0,   0.12, -0.039,  0.070,  0.032,  0.047, 0.0078,  0.067, 
   16.,    3.0,  0.031, -0.016, -0.031, -0.031,  0.058,    0.0,  0.036, 
   81.,    2.0,  0.062,   0.13,  0.034,   0.12,   0.12,  0.062,  0.058, 
   74.,    0.0,   0.36,   0.15,    0.0, -0.057,  -0.12,  -0.20, -0.070, 
   36.,    0.0,  0.042,   0.46,   0.34,   0.65,   0.20,   0.11,   0.25, 
   90.,    4.0,  0.031,   0.11,    0.0, 6.9e-18,   0.11,  0.063,   0.10, 
   4.0,    3.0,   0.12, 0.0020,  -0.12,  -0.16, -0.036, -0.094,  0.039, 
   65.,    0.0,  0.073,   0.43,    0.0, 0.0034,   0.17,  0.082,   0.19, 
   88.,    1.0,  0.061,    0.0,    0.0,  0.088,  0.027, -0.031,   0.25, 
   29.,    3.0,  0.016,  0.016,    0.0, -0.012,  0.074,  0.016,  0.049, 
   50.,    0.0,   0.86,  -0.36,  -0.63,  -0.31,  -0.63,  -0.71,  -0.58, 
   97.,    5.0,   0.19, -0.031,  0.062,  0.062, -0.024, -0.063, -0.063, 
   57.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   50.,    2.0,   0.12,  -0.11, -0.094, -0.094,  0.056,    0.0, -0.025, 
   42.,    3.0,  0.031, -5.0e-05,    0.0, 0.0051,  0.058,    0.0,  0.055, 
   72.,    4.0,  0.094, -0.031,   0.16,   0.17,  0.048,    0.0, -0.0084, 
   17.,    1.0,  0.014,  0.047,  0.031, -0.029,  0.074,  0.015, 0.0088, 
   18.,    0.0,   0.16,   0.34,  0.030,  0.081,  0.080, -0.0039,   0.12, 
   18.,    1.0,  0.029, -0.019, -0.015, 0.0063,  0.059,    0.0, -0.038, 
   50.,    5.0, 0.0078,   0.10,    0.0, 0.0083,   0.16,   0.12,   0.12, 
   30.,    5.0,   0.19,    0.0,    0.0,  0.081, -0.024, -0.063,  0.030, 
   65.,    3.0,   0.50,  -0.36,  -0.25,  -0.34,  -0.42,  -0.47,  -0.42, 
   55.,    5.0,  0.016,  0.016, 0.0077,   0.17,   0.15,   0.11,   0.18, 
   73.,    0.0,   0.36,   0.15,    0.0, -0.078,  -0.12,  -0.20, -0.070, 
   73.,    0.0,   0.36,   0.15,    0.0, -0.078,  -0.12,  -0.20, -0.070, 
   30.,    2.0,  0.040,   0.10,    0.0,  0.094,   0.14,  0.084,  0.093, 
   54.,    0.0,   0.12,   0.39, -0.076, -0.093,   0.12,  0.038,   0.17, 
   43.,    1.0,  0.061,    0.0,    0.0, 0.0023,  0.027, -0.031,  0.075, 
   31.,    4.0,   0.38, -0.063,    0.0, -0.0018,  -0.24,  -0.28,  -0.27, 
   87.,    3.0,  0.031, -5.0e-05,    0.0, 0.0019,  0.058,    0.0,  0.056, 
   45.,    0.0,   0.15,   0.36,  -0.10,  0.023,  0.093, 0.0088,   0.14, 
   84.,    2.0,  0.062,  0.016, -0.016, -0.030,   0.12,  0.062,  0.058, 
   55.,    3.0,  0.062, -0.031,    0.0, -0.024,  0.027, -0.031,  0.011, 
   50.,    5.0, 0.0078,   0.10,    0.0, 0.0083,   0.16,   0.12,   0.12, 
   57.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   91.,    3.0,   0.12,   0.19,    0.0,  -0.23, -0.036, -0.094, -0.038, 
   2.0,    2.0,   0.50,    0.0,    0.0, 0.0055,  -0.32,  -0.38,  -0.15, 
   47.,    5.0, 0.0078,   0.18,  0.023,  0.023,   0.16,   0.12,  0.030, 
   94.,    4.0,   0.38,  -0.16,  -0.34,  -0.34,  -0.24,  -0.28,  -0.20, 
   30.,    0.0,  0.010,   0.49,    0.0, 0.0051,   0.23,   0.14,   0.27, 
   81.,    3.0,  0.031, -5.0e-05, -0.031, -0.084,  0.058,    0.0,  0.043, 
   32.,    3.0,   0.12,   0.20,    0.0,  0.028, -0.028, -0.086, -0.024, 
   97.,    5.0,   0.19, -0.031,  0.062,  0.062, -0.024, -0.063, -0.063, 
   42.,    1.0,  0.061,    0.0,    0.0, 0.0023,  0.027, -0.031,  0.075, 
   28.,    3.0,  0.016,  0.016,    0.0,  0.019,  0.074,  0.016,  0.052, 
   50.,    2.0,   0.12,  -0.11, -0.094, -0.094,  0.056,    0.0, -0.025, 
   2.0,    5.0,   0.25,    0.0,    0.0, -0.0042, -0.087,  -0.12, -0.035, 
   72.,    5.0,   0.19,  -0.13, -0.070, -0.092, -0.024, -0.063, -0.063, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   48.,    3.0,  0.016,  0.016, -0.016, -0.021,  0.074,  0.016,  0.052, 
   70.,    2.0,   0.12,  0.039, -0.062, -0.062,  0.056,    0.0,  0.028, 
   35.,    5.0,   0.19,    0.0,    0.0, 0.00072, -0.024, -0.063,  0.020, 
   45.,    4.0,  0.094, -0.031,    0.0, -0.011,  0.048,    0.0, 0.0099, 
   64.,    0.0,  0.073,   0.43,    0.0, 0.0014,   0.17,  0.082,   0.19, 
   99.,    4.0,  0.031,    0.0,    0.0, 0.0063,   0.11,  0.063,  0.051, 
   55.,    5.0,  0.016,  0.016, 0.0077,   0.17,   0.15,   0.11,   0.18, 
   81.,    3.0,  0.031, -5.0e-05, -0.031, -0.084,  0.058,    0.0,  0.043, 
   18.,    4.0,   0.16, -0.078,  0.094,  0.029, -0.016, -0.063, -0.054, 
   50.,    2.0,   0.12,  -0.11, -0.094, -0.094,  0.056,    0.0, -0.025, 
   87.,    2.0,  0.062,  0.031,    0.0,   0.13,   0.12,  0.062,  0.091, 
   32.,    1.0,  0.080,    0.0,    0.0, 0.0034, 0.0074, -0.051, -0.00056, 
   44.,    5.0,  0.094,   0.28,    0.0, 0.0045,  0.071,  0.031,  0.098, 
   1.0,    2.0,   0.50,    0.0,    0.0, 0.0055,  -0.32,  -0.38,  -0.15, 
   19.,    3.0,   0.55,  -0.27,  -0.55,  -0.58,  -0.47,  -0.52,  -0.44, 
   31.,    2.0,  0.040,   0.10,    0.0,  0.094,   0.14,  0.084,  0.093, 
   85.,    0.0,   0.16,   0.35,   0.24,   0.15,  0.084,    0.0,   0.11, 
   0.0,    2.0,  0.093,  0.031, -0.016,  -0.24,  0.088,  0.031, 0.0029, 
   40.,    0.0,  0.042,   0.46,   0.10,   0.13,   0.20,   0.11,   0.24, 
   30.,    5.0,   0.19,    0.0,    0.0,  0.081, -0.024, -0.063,  0.030, 
   94.,    5.0,   0.12,  0.063,  0.063,  0.068,  0.039,    0.0,  0.086, 
   6.0,    2.0,   0.50,   0.25,    0.0,   0.10,  -0.32,  -0.38,   0.12, 
   78.,    3.0,  0.023, -0.0077, -0.023, -0.0071,  0.066, 0.0079,  0.040, 
   94.,    1.0,   0.12,   0.13,  0.039,   0.16, -0.036, -0.094,  0.097, 
   58.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   22.,    0.0,   0.16,   0.34, -0.042,  0.048,  0.080, -0.0039,  0.095, 
   83.,    0.0,   0.39,   0.11,  0.088,   0.21,  -0.16,  -0.24,  -0.11, 
   6.0,    3.0,   0.25,   0.13,    0.0, -0.050,  -0.16,  -0.22,  0.018, 
   71.,    3.0,  0.031,   0.35,   0.22,   0.16,  0.058,    0.0,  0.068, 
   87.,    4.0,  0.031,   0.11,    0.0,  0.047,   0.11,  0.063,   0.10, 
   54.,    0.0,   0.12,   0.39, -0.076, -0.093,   0.12,  0.038,   0.17, 
   87.,    0.0,   0.16,   0.35,    0.0, -0.045,  0.084,    0.0,   0.11, 
   66.,    0.0,  0.092,   0.41,  0.019,   0.36,   0.15,  0.063,   0.21, 
   68.,    2.0,  0.062,  0.020,  0.062,  0.028,   0.12,  0.062,  0.058, 
   81.,    0.0,   0.36,   0.15,  -0.20,  -0.24,  -0.12,  -0.20, -0.075, 
   41.,    0.0,  0.042,   0.46,    0.0, -0.011,   0.20,   0.11,   0.22, 
   54.,    1.0,  0.029, -0.023,    0.0,  0.018,  0.059,    0.0, -0.017, 
   16.,    1.0,  0.014, -0.00070,  0.015, 0.0028,  0.074,  0.015, -0.023, 
   84.,    0.0,   0.39,   0.11,  -0.24,  -0.26,  -0.16,  -0.24,  -0.11, 
   30.,    3.0,   0.51,  -0.20,    0.0,  0.044,  -0.43,  -0.48,  -0.44, 
   33.,    0.0,  0.042,   0.46,    0.0, -0.023,   0.20,   0.11,   0.21, 
   40.,    3.0,  0.031, -5.0e-05,    0.0,   0.19,  0.058,    0.0,  0.042, 
   59.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   59.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   87.,    4.0,  0.031,   0.11,    0.0,  0.047,   0.11,  0.063,   0.10, 
   63.,    5.0,   0.30,  -0.13,  -0.23,  -0.20,  -0.13,  -0.17, -0.092, 
   18.,    5.0,   0.12, -0.0078, -0.062,  0.041,  0.039,    0.0,  0.064, 
   17.,    1.0,  0.014,  0.047,  0.031, -0.029,  0.074,  0.015, 0.0088, 
   8.0,    3.0,   0.25,   0.26,    0.0,    0.0,  -0.16,  -0.22,  0.018, 
   20.,    0.0,   0.16,   0.34,    0.0,  -0.20,  0.080, -0.0039,   0.11, 
   69.,    1.0,  0.061, -0.043, -0.031, -0.031,  0.027, -0.031, -0.049, 
   51.,    2.0,  0.030, -0.023,  0.094,  0.094,   0.15,  0.094,  0.065, 
   81.,    2.0,  0.062,   0.13,  0.034,   0.12,   0.12,  0.062,  0.058, 
   99.,    4.0,  0.031,    0.0,    0.0, 0.0063,   0.11,  0.063,  0.051, 
   54.,    3.0,  0.062, -0.047, -0.031, -0.045,  0.027, -0.031,  0.011, 
   79.,    3.0,  0.023,   0.10, -0.023, -0.070,  0.066, 0.0079,  0.048, 
   38.,    1.0,  0.061, -0.039, -0.031, -0.026,  0.027, -0.031, -0.0066, 
   45.,    2.0,   0.12, -0.011,  0.063, 0.00024,  0.056,    0.0, -0.0041, 
   75.,    5.0,   0.19,   0.31,   0.69,   0.17, -0.024, -0.063, -0.034, 
   77.,    4.0,  0.031,  0.094,   0.16,   0.23,   0.11,  0.063,  0.059, 
   75.,    4.0,   0.19, -0.031,  -0.16, -0.089, -0.047, -0.094, -0.090, 
   33.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   81.,    4.0,  0.094,  0.062,  0.094,  0.093,  0.048,    0.0,  0.011, 
   58.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   17.,    3.0,    0.0,  0.094,    0.0,    0.0,  0.090,  0.031,  0.068, 
   89.,    1.0,  0.061,    0.0,  0.031,  0.029,  0.027, -0.031, -0.0073, 
   68.,    5.0,   0.19,  -0.13,  -0.11, -0.094, -0.024, -0.063, -0.063, 
   2.0,    5.0,   0.25,    0.0,    0.0, -0.0042, -0.087,  -0.12, -0.035, 
   54.,    0.0,   0.12,   0.39, -0.076, -0.093,   0.12,  0.038,   0.17, 
   66.,    5.0,  0.078, -0.031,    0.0, -0.054,  0.087,  0.047,   0.12, 
   68.,    0.0,   0.11,   0.39,  0.088,   0.11,   0.13,  0.044,   0.17, 
   90.,    3.0,   0.12,   0.19,    0.0,  -0.23, -0.036, -0.094, -0.038, 
   12.,    3.0,   0.25,  -0.22,  -0.22,  -0.22,  -0.17,  -0.22,  -0.17, 
   50.,    3.0,    0.0,  0.016,    0.0,    0.0,  0.090,  0.031,  0.066, 
   79.,    0.0,   0.21,   0.30,   0.15,   0.25,  0.033, -0.050,  0.082, 
   91.,    2.0,   0.50,  -0.21,  -0.38,  -0.33,  -0.32,  -0.38,  -0.35, 
   77.,    3.0,  0.023,   0.10, -0.023, -0.016,  0.066, 0.0079,  0.043, 
   28.,    2.0,  0.077,    0.0,  0.047,  0.040,   0.10,  0.047,  0.027, 
   6.0,    3.0,   0.25,   0.13,    0.0, -0.050,  -0.16,  -0.22,  0.018, 
   8.0,    3.0,   0.25,   0.26,    0.0,    0.0,  -0.16,  -0.22,  0.018, 
   98.,    0.0,  0.011,   0.49, 0.0037,  0.028,   0.23,   0.14,   0.12, 
   10.,    5.0,  0.016, 0.0038,  0.031,  0.030,   0.15,   0.11,   0.12, 
   53.,    4.0,  0.031,    0.0,    0.0,  0.030,   0.11,  0.063,  0.073, 
   31.,    2.0,  0.040,   0.10,    0.0,  0.094,   0.14,  0.084,  0.093, 
   29.,    0.0,   0.38,   0.12,    0.0,  0.037,  -0.15,  -0.23, -0.087, 
   52.,    2.0,   0.25,  -0.14,  -0.19,  -0.15, -0.070,  -0.13,  -0.13, 
   92.,    4.0,  0.031,   0.11,    0.0,  0.047,   0.11,  0.063,   0.10, 
   86.,    1.0,  0.061, -0.023,    0.0, -0.010,  0.027, -0.031, -0.049, 
   38.,    3.0,  0.031, -5.0e-05,   0.22,   0.16,  0.058,    0.0,  0.055, 
   56.,    1.0,  0.029,    0.0, -0.015, -0.011,  0.059,    0.0,  0.024, 
   78.,    0.0,   0.36,   0.15,    0.0, -0.063,  -0.12,  -0.20, -0.057, 
   71.,    1.0,  0.092, -0.031, -0.031, -0.0042, -0.0046, -0.063, -0.039, 
   67.,    5.0,  0.078, -0.016,    0.0, -0.064,  0.087,  0.047,   0.12, 
   34.,    5.0,   0.19, -0.031,    0.0, -0.0010, -0.024, -0.063,  0.022, 
   67.,    4.0,  0.094, -0.031,    0.0,  0.019,  0.048,    0.0, -0.0084, 
   1.0,    3.0,   0.12,  0.064,    0.0,  0.025, -0.036, -0.094,  0.039, 
   23.,    0.0,   0.12,   0.39,  0.042,  0.047,   0.12,  0.038,   0.12, 
   36.,    5.0,  0.031, -0.016, 0.0078,  0.023,   0.13,  0.094,   0.18, 
   52.,    2.0,   0.25,  -0.14,  -0.19,  -0.15, -0.070,  -0.13,  -0.13, 
   37.,    1.0,  0.029, -0.019, -0.016,  0.010,  0.059,    0.0, -0.016, 
   65.,    5.0,   0.30,    0.0,    0.0,   0.19,  -0.13,  -0.17,   0.12, 
   77.,    1.0,  0.010,  0.016,  0.012, 0.0033,  0.078,  0.019,  0.086, 
   1.0,    3.0,   0.12,  0.064,    0.0,  0.025, -0.036, -0.094,  0.039, 
   81.,    2.0,  0.062,   0.13,  0.034,   0.12,   0.12,  0.062,  0.058, 
   55.,    5.0,  0.016,  0.016, 0.0077,   0.17,   0.15,   0.11,   0.18, 
   57.,    3.0,    0.0,  0.031,    0.0,    0.0,  0.090,  0.031,  0.065, 
   29.,    0.0,   0.38,   0.12,    0.0,  0.037,  -0.15,  -0.23, -0.087, 
   94.,    3.0,   0.25, 0.0020,  -0.13,  -0.20,  -0.16,  -0.22,  -0.14, 
   88.,    1.0,  0.061,    0.0,    0.0,  0.088,  0.027, -0.031,   0.25, 
   19.,    3.0,   0.55,  -0.27,  -0.55,  -0.58,  -0.47,  -0.52,  -0.44, 
   26.,    2.0,  0.093, -0.023, -0.016,  0.017,  0.088,  0.031, 0.0029, 
   78.,    0.0,   0.36,   0.15,    0.0, -0.063,  -0.12,  -0.20, -0.057, 
   4.0,    4.0,   0.25,    0.0,    0.0, -0.022,  -0.11,  -0.16,  0.035, 
   30.,    2.0,  0.040,   0.10,    0.0,  0.094,   0.14,  0.084,  0.093, 
   81.,    1.0,  0.029,  0.031,  0.041, 0.0075,  0.059,    0.0, -0.017, 
   44.,    1.0,  0.029,  0.031,    0.0, 0.0059,  0.059,    0.0,  0.066, 
   97.,    1.0,   0.25,    0.0,    0.0, -0.0085,  -0.16,  -0.22,  0.054, 
   24.,    3.0,    0.0,  0.031,    0.0,  0.079,  0.090,  0.031,  0.063, 
   16.,    2.0,  0.030,  0.052,    0.0,  0.038,   0.15,  0.094,  0.075, 
   60.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   22.,    3.0,    0.0,  0.031,    0.0,   0.35,  0.090,  0.031,  0.091, 
   74.,    2.0,  0.046,  0.067,   0.14,  0.095,   0.14,  0.078,  0.066, 
   52.,    2.0,   0.25,  -0.14,  -0.19,  -0.15, -0.070,  -0.13,  -0.13, 
   22.,    2.0,  0.096,  0.067,    0.0,  0.025,  0.084,  0.028,  0.068, 
   85.,    4.0,  0.094, -0.063,  0.031,  0.020,  0.048,    0.0,  0.037, 
   93.,    1.0,   0.12,    0.0,   0.13,  0.046, -0.036, -0.094,  0.013, 
   81.,    2.0,  0.062,   0.13,  0.034,   0.12,   0.12,  0.062,  0.058, 
   41.,    1.0,  0.061,    0.0,    0.0, -0.0027,  0.027, -0.031,  0.075, 
   25.,    0.0,   0.38,   0.12,    0.0,  -0.17,  -0.15,  -0.23, -0.092, 
   82.,    2.0,   0.25, -0.062,  -0.19,   0.45, -0.070,  -0.13,  -0.13, 
   0.0,    4.0,   0.50,  -0.41,  -0.25,  -0.56,  -0.36,  -0.41,  -0.42, 
   10.,    0.0,   0.48,  0.021, -0.088,  0.094,  -0.25,  -0.33,  -0.21, 
   58.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   41.,    1.0,  0.061,    0.0,    0.0, -0.0027,  0.027, -0.031,  0.075, 
   78.,    0.0,   0.36,   0.15,    0.0, -0.063,  -0.12,  -0.20, -0.057, 
   71.,    3.0,  0.031,   0.35,   0.22,   0.16,  0.058,    0.0,  0.068, 
   68.,    5.0,   0.19,  -0.13,  -0.11, -0.094, -0.024, -0.063, -0.063, 
   47.,    3.0,    0.0,  0.016,    0.0,    0.0,  0.090,  0.031,  0.074, 
   44.,    2.0,   0.19,  -0.10, -0.063, -0.097, -0.0071, -0.063, -0.064, 
   74.,    1.0,  0.022, 0.0037,    0.0, -0.011,  0.066, 0.0073, -0.020, 
   13.,    0.0,  0.042,   0.46,  0.013, -0.048,   0.20,   0.11,   0.18, 
   99.,    1.0, 0.0010, 0.0020,  0.028, -0.0060,  0.087,  0.028, -0.025, 
   52.,    3.0,  0.062, -0.031,    0.0, -0.0048,  0.027, -0.031,  0.011, 
   37.,    1.0,  0.029, -0.019, -0.016,  0.010,  0.059,    0.0, -0.016, 
   19.,    2.0,  0.077,   0.30,   0.17,   0.31,   0.10,  0.047,   0.18, 
   54.,    4.0,  0.031,    0.0,  0.063,  0.026,   0.11,  0.063,  0.073, 
   57.,    4.0,  0.031,    0.0,    0.0,    0.0,   0.11,  0.063,  0.054, 
   39.,    0.0,  0.042,   0.46,   0.35,   0.17,   0.20,   0.11,   0.24, 
   47.,    5.0, 0.0078,   0.18,  0.023,  0.023,   0.16,   0.12,  0.030, 
   20.,    4.0,   0.16,  0.062,  0.062,  0.044, -0.016, -0.063, -0.040, 
   80.,    5.0,  0.031, 6.9e-05,  0.016, -0.0014,   0.13,  0.094,  0.097, 
   73.,    4.0,   0.19, -0.047,    0.0, -0.092, -0.047, -0.094, -0.090, 
   91.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   95.,    3.0,   0.25,   0.13,    0.0, -0.0070,  -0.16,  -0.22,  0.016, 
   92.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   21.,    4.0,   0.16,  0.094,  -0.13,  -0.12, -0.016, -0.063, 0.0015, 
   5.0,    0.0,  0.011,   0.49, 0.0037,  0.011,   0.23,   0.14,   0.12, 
   20.,    4.0,   0.16,  0.062,  0.062,  0.044, -0.016, -0.063, -0.040, 
   92.,    5.0,   0.16, -0.070,    0.0,  -0.12, 0.0079, -0.031, -0.012, 
   86.,    3.0,    0.0,  0.031,    0.0, 0.0075,  0.090,  0.031,  0.087, 
   16.,    2.0,  0.030,  0.052,    0.0,  0.038,   0.15,  0.094,  0.075, 
   63.,    5.0,   0.30,  -0.13,  -0.23,  -0.20,  -0.13,  -0.17, -0.092, 
   67.,    1.0, 0.0060,    0.0,    0.0,  0.027,  0.082,  0.023, -0.015, 
   26.,    3.0,    0.0,  0.031,  0.016,  0.015,  0.090,  0.031,  0.065, 
   99.,    2.0, 0.0070,    0.0,  0.039,   0.11,   0.17,   0.12,  0.083, 
   51.,    5.0, 0.0078,  0.012,    0.0,  0.020,   0.16,   0.12,   0.12, 
   59.,    1.0, 0.0060,  0.012,    0.0, 8.7e-19,  0.082,  0.023,  0.048, 
   26.,    5.0,  0.047,  0.051,  0.047,  0.041,   0.12,  0.078,   0.10, 
   13.,    4.0,  0.031,   0.14,   0.34,   0.16,   0.11,  0.063,   0.15, 
   72.,    5.0,   0.19,  -0.13, -0.070, -0.092, -0.024, -0.063, -0.063, 
   90.,    5.0,   0.42,  -0.13,  -0.27, -0.053,  -0.26,  -0.30,  -0.23, 
   74.,    0.0,   0.36,   0.15,    0.0, -0.057,  -0.12,  -0.20, -0.070, 
   49.,    2.0,   0.12, -0.047,    0.0, -0.022,  0.056,    0.0, -0.020, 
   94.,    3.0,   0.25, 0.0020,  -0.13,  -0.20,  -0.16,  -0.22,  -0.14, 
   73.,    3.0,    0.0,  0.016,  0.023,  0.021,  0.090,  0.031,  0.071, 
   33.,    2.0,   0.16,  0.043,    0.0,  0.018,  0.017, -0.039,  0.010, 
   33.,    1.0,  0.080,    0.0,    0.0, 0.0034, 0.0074, -0.051, -0.00056, 
   94.,    3.0,   0.25, 0.0020,  -0.13,  -0.20,  -0.16,  -0.22,  -0.14, 
   51.,    3.0,    0.0,  0.016,    0.0,  0.035,  0.090,  0.031,  0.065, 
   9.0,    0.0, 0.0075,   0.99,    0.0, -0.016,   0.23,   0.15,  -0.27, 
   47.,    2.0,  0.077,    0.0, -0.070, -0.013,   0.10,  0.047,  0.045, 
   82.,    3.0,  0.031,   0.47,    0.0,   0.18,  0.058,    0.0,  0.043, 
   27.,    3.0,  0.016, 5.0e-05,    0.0, -0.00051,  0.074,  0.016,  0.049, 
   26.,    5.0,  0.047,  0.051,  0.047,  0.041,   0.12,  0.078,   0.10, 
   67.,    4.0,  0.094, -0.031,    0.0,  0.019,  0.048,    0.0, -0.0084, 
   95.,    0.0,  0.011,   0.49, -0.0039, -0.0036,   0.23,   0.14, -0.059, 
   1.0,    4.0,   0.25,    0.0,    0.0, 8.4e-05,  -0.11,  -0.16,  0.035, 
   1.0,    2.0,   0.50,    0.0,    0.0, 0.0055,  -0.32,  -0.38,  -0.15, 
   78.,    0.0,   0.36,   0.15,    0.0, -0.063,  -0.12,  -0.20, -0.057, 
   10.,    2.0,  0.046,  0.031, 0.0078,  0.036,   0.14,  0.078,  0.075, 
   59.,    5.0,  0.031,  0.078,    0.0, -3.5e-18,   0.13,  0.094,  0.094, 
   81.,    4.0,  0.094,  0.062,  0.094,  0.093,  0.048,    0.0,  0.011, 
   0.0,    3.0,    1.0,  -0.98,  -0.97,  -0.71,  -0.92,  -0.97,  -0.95, 
   6.0,    4.0,   0.50,    0.0,    0.0,  -0.20,  -0.36,  -0.41, -0.010, 
   87.,    2.0,  0.062,  0.031,    0.0,   0.13,   0.12,  0.062,  0.091, 
   91.,    0.0,   0.16,   0.35,    0.0, -0.040,  0.084,    0.0,   0.11, 
   58.,    0.0,   0.99,  -0.48,    0.0, -1.1e-16,  -0.76,  -0.83,  -0.70, 
   39.,    3.0,  0.031, -5.0e-05,    0.0, -0.0092,  0.058,    0.0,  0.042, 
   47.,    3.0,    0.0,  0.016,    0.0,    0.0,  0.090,  0.031,  0.074, 
   31.,    1.0,  0.039, -0.017,    0.0, 0.0023,  0.049, -0.0097, -0.040, 
   34.,    5.0,   0.19, -0.031,    0.0, -0.0010, -0.024, -0.063,  0.022, 
   75.,    2.0,   0.19, -0.073,  -0.14,  -0.13, -0.0071, -0.063, -0.077, 
   54.,    5.0,  0.016,  0.012,   0.14,  0.081,   0.15,   0.11,   0.18, 
   38.,    4.0,  0.031,  0.031,  0.063, -0.045,   0.11,  0.063,   0.10, 
   19.,    4.0,   0.25,   0.13,  -0.22,  -0.74,  -0.11,  -0.16, -0.044, 
   44.,    0.0,   0.15,   0.36,    0.0, -8.3e-16,  0.093, 0.0088,   0.14, 
   41.,    1.0,  0.061,    0.0,    0.0, -0.0027,  0.027, -0.031,  0.075, 
   11.,    3.0,  0.016, 5.0e-05, -0.016, -0.0066,  0.074,  0.016,  0.052, 
   54.,    4.0,  0.031,    0.0,  0.063,  0.026,   0.11,  0.063,  0.073, 
   27.,    5.0,  0.023, 0.0078,    0.0,  0.030,   0.14,   0.10,   0.13, 
   17.,    2.0,  0.077,  0.086,  0.020,  0.017,   0.10,  0.047,  0.027, 
   95.,    3.0,   0.25,   0.13,    0.0, -0.0070,  -0.16,  -0.22,  0.016, 
   67.,    2.0,  0.030,  0.039, -0.016,  0.058,   0.15,  0.094,  0.065, 
   25.,    3.0,  0.016, 5.0e-05,    0.0, -0.0051,  0.074,  0.016,  0.052, 
   47.,    3.0,    0.0,  0.016,    0.0,    0.0,  0.090,  0.031,  0.074, 
   69.,    5.0,   0.15, -0.0078,  0.039, -0.016,  0.016, -0.024,  0.050, 
   94.,    3.0,   0.25, 0.0020,  -0.13,  -0.20,  -0.16,  -0.22,  -0.14, 
   27.,    2.0,  0.046, -0.016, -0.016, -0.069,   0.14,  0.078,  0.053, 
   23.,    0.0,   0.12,   0.39,  0.042,  0.047,   0.12,  0.038,   0.12, 
