     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   78.,    0.0,   0.80, -0.0063, -0.044, -0.069,  0.071,  0.067,  0.016, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   67.,    1.0,   0.89, -0.0076, -0.031, -0.057,  0.028,  0.024, 0.0061, 
   13.,    2.0,   0.98, -0.018, -0.014, -0.023,  -0.15,  -0.16, -0.095, 
   10.,    2.0,   0.96,  0.021,  0.010,  0.029,  -0.13,  -0.14, -0.066, 
   2.0,    1.0,    1.0, -0.055, -0.017, -0.031, -0.086, -0.096, -0.044, 
   67.,    0.0,   0.85, -0.059, -0.069, -0.012,  0.018,  0.015, -0.028, 
   9.0,    0.0,   0.98, -0.049, -0.032,   0.18,  -0.11,  -0.12, -0.045, 
   34.,    2.0,   0.90, -0.047, -0.038, 0.0069, -0.068, -0.076, -0.069, 
   76.,    0.0,   0.85, -0.061, -0.074, -0.034,  0.016,  0.013, -0.033, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   33.,    2.0,    1.0,  -0.21,  -0.30,  -0.30,  -0.17,  -0.18,  -0.17, 
   20.,    2.0,   0.97, -0.0045, -0.0040, -0.019,  -0.13,  -0.14, -0.088, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   25.,    2.0,   0.92, -0.069,  0.078,  -0.47, -0.090, -0.098, -0.068, 
   98.,    2.0,   0.65, -0.0080,  0.035,  -0.13,   0.18,   0.17,  0.045, 
   72.,    0.0,   0.70,   0.17,   0.23,   0.21,   0.17,   0.17,   0.17, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   67.,    2.0,   0.73,  0.060,  0.056,  0.023,   0.10,  0.098,  0.068, 
   43.,    0.0,   0.82,  0.046, 0.0073,  0.023,  0.048,  0.044,  0.052, 
   81.,    2.0,   0.69,  0.072,  0.075,   0.16,   0.14,   0.14, 0.0090, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   81.,    1.0,   0.96,  -0.14, -0.076, -0.061, -0.050, -0.060, -0.084, 
   79.,    0.0,   0.83, -0.063, -0.092,  0.078,  0.044,  0.040, -0.020, 
   38.,    1.0,   0.96, -0.060, -0.037, -0.081, -0.046, -0.056, -0.042, 
   38.,    1.0,   0.96, -0.060, -0.037, -0.081, -0.046, -0.056, -0.042, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   68.,    1.0,   0.89, -0.017,  -0.12,  -0.16,  0.021,  0.017, -0.014, 
   39.,    0.0,   0.93,  -0.11,  -0.23,  -0.27, -0.061, -0.067, -0.071, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   71.,    1.0,   0.88, -0.0055, -0.0030, -0.056,  0.030,  0.026, 0.0038, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   36.,    2.0,   0.86, -0.0090,  0.038, -0.022, -0.030, -0.038, -0.018, 
   58.,    0.0,   0.83, 0.00052, -0.0042,  0.033,  0.040,  0.037,  0.054, 
   82.,    2.0,   0.65,   0.10,   0.17,   0.24,   0.19,   0.18,   0.12, 
   94.,    0.0,   0.85, -0.053,  0.042, -0.015,  0.024,  0.020, -0.033, 
   48.,    1.0,   0.88, -0.00050, -0.063,  -0.10,  0.029,  0.025,  0.047, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   53.,    1.0,   0.89, -0.0096,  0.076,  0.058,  0.021,  0.017,  0.026, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   66.,    1.0,   0.96, -0.087,  -0.16, -0.056, -0.052, -0.062, -0.065, 
   39.,    0.0,   0.93,  -0.11,  -0.23,  -0.27, -0.061, -0.067, -0.071, 
   53.,    0.0,   0.82,  0.051, -0.014,  0.013,  0.053,  0.049,  0.055, 
   44.,    0.0,   0.88, -0.010,  0.051,  -0.12, -0.0092, -0.016, -0.011, 
   95.,    1.0,   0.91,  -0.16, 0.0040, -0.0029, 0.0019, -0.0091, -0.025, 
   0.0,    2.0,   0.98,  0.018, -0.014, -0.016,  -0.15,  -0.16, -0.065, 
   50.,    2.0,   0.80,  0.039,  -0.12,  -0.23,  0.032,  0.027,  0.026, 
   37.,    0.0,   0.84,  0.031, -0.032, -0.024,  0.033,  0.029,  0.049, 
   28.,    0.0,   0.91,  0.016, -0.037,  0.048, -0.042, -0.048,  0.033, 
   81.,    2.0,   0.69,  0.072,  0.075,   0.16,   0.14,   0.14, 0.0090, 
   97.,    1.0,   0.87, -0.038,  0.041,  0.036,  0.044,  0.039,  0.021, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   16.,    1.0,   0.98, -0.056,  0.019, 0.0077, -0.068, -0.079, -0.031, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   66.,    0.0,   0.76,  0.044, -0.043,   0.11,   0.11,   0.10,  0.080, 
   77.,    1.0,   0.85,  0.028,  0.069,  0.050,  0.063,  0.058,  0.042, 
   26.,    0.0,   0.90,  0.055,  0.090,   0.12, -0.033, -0.040,  0.042, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   17.,    2.0,   0.96, 0.0025,  0.010,  0.030,  -0.13,  -0.14, -0.083, 
   83.,    2.0,   0.77,  -0.17, -0.059,   -1.1,  0.064,  0.059, -0.027, 
   26.,    1.0,   0.90, 0.0010, -0.028, -0.0024,  0.015,  0.011,  0.063, 
   72.,    1.0,   0.94,  -0.15,  0.033,  -0.13, -0.027, -0.037, -0.027, 
   31.,    2.0,   0.97,  -0.12,  -0.20,  -0.27,  -0.14,  -0.15,  -0.14, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   15.,    2.0,   0.95,  0.036,  0.025,  0.010,  -0.12,  -0.12, -0.046, 
   17.,    1.0,   0.99, -0.065, -0.026, -0.033, -0.074, -0.085, -0.039, 
   77.,    2.0,   0.77, -0.068, -0.079,  -0.16,  0.068,  0.063, -0.0043, 
   51.,    2.0,   0.82, -0.013, -0.057, -0.031,  0.016,  0.011, -0.026, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   98.,    0.0,   0.74,  0.023,  0.079,  0.029,   0.13,   0.13,  0.050, 
   23.,    1.0,   0.95, -0.014,  0.046,  0.066, -0.041, -0.051, -0.016, 
   22.,    0.0,   0.94,  0.017, -0.0010,  0.034, -0.075, -0.080, -0.018, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   54.,    2.0,   0.90,  -0.22,  -0.21,  -0.19, -0.069, -0.077,  -0.16, 
   74.,    0.0,   0.86, -0.070, 0.0031, -0.046, 0.0066, 0.0031, -0.052, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   0.0,    2.0,   0.98,  0.018, -0.014, -0.016,  -0.15,  -0.16, -0.065, 
   42.,    2.0,   0.84, -0.040, -0.0030,  0.038, -0.012, -0.020, -0.068, 
   4.0,    0.0,   0.93,  0.044,  0.023,  0.016, -0.064, -0.070,  0.010, 
   84.,    1.0,   0.93,  -0.16, -0.056,  0.061, -0.013, -0.024, -0.025, 
   84.,    1.0,   0.93,  -0.16, -0.056,  0.061, -0.013, -0.024, -0.025, 
   50.,    1.0,   0.89,  0.013,  0.067,  0.076,  0.028,  0.024,  0.024, 
   46.,    1.0,   0.96, -0.063, -0.068,  -0.21, -0.049, -0.059, -0.061, 
   56.,    2.0,   0.90,  -0.30,  -0.18,  -0.20, -0.066, -0.074,  -0.18, 
   85.,    1.0,   0.89, -0.035, -0.036, -0.0073,  0.023,  0.019, -0.023, 
   0.0,    2.0,   0.98,  0.018, -0.014, -0.016,  -0.15,  -0.16, -0.065, 
   23.,    0.0,   0.97, -0.036, -0.075, -0.047, -0.097,  -0.10, -0.059, 
   19.,    1.0,    1.0, -0.060, -0.046, -0.062, -0.088, -0.098, -0.062, 
   30.,    0.0,   0.93, -0.049,  0.021,   0.19, -0.061, -0.067,  0.014, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   89.,    0.0,   0.82, -0.067, -0.079, -0.020,  0.050,  0.046, -0.038, 
   5.0,    2.0,   0.98, -0.021, -0.024, -0.043,  -0.15,  -0.16,  -0.10, 
   63.,    2.0,   0.76,  0.047, 0.0040, -0.050,  0.077,  0.072,  0.046, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   93.,    1.0,   0.85, -0.014,  0.031,  0.074,  0.059,  0.054,  0.045, 
   43.,    2.0,   0.84, -0.039, 0.0030, -0.036, -0.0086, -0.017, -0.072, 
   15.,    0.0,   0.97, -0.025, -0.0052,  0.022,  -0.10,  -0.11, -0.049, 
   77.,    1.0,   0.85,  0.028,  0.069,  0.050,  0.063,  0.058,  0.042, 
   59.,    0.0,   0.80,  0.065,  0.042,  0.053,  0.067,  0.063,  0.063, 
   93.,    0.0,   0.83,  -0.13, -0.021, -0.060,  0.040,  0.037, -0.048, 
   47.,    0.0,   0.92, -0.013,  -0.18,  -0.12, -0.051, -0.057,  -0.11, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   7.0,    1.0,   0.96,  0.044,  0.031, -0.032, -0.043, -0.053, -0.0066, 
   1.0,    1.0,    1.0, 0.0040,  -0.15, -0.079, -0.084, -0.094, -0.038, 
   4.0,    2.0,    1.0, -0.038, -0.092, -0.054,  -0.17,  -0.18,  -0.13, 
   5.0,    1.0,   0.99, -0.067, -0.023, -0.024, -0.080, -0.090, -0.038, 
   11.,    0.0,   0.94,  0.020,  0.034,   0.14, -0.071, -0.077, -0.012, 
   52.,    0.0,   0.88, -0.044, -0.049,   0.27, -0.0050, -0.011,  0.021, 
   20.,    2.0,   0.97, -0.0045, -0.0040, -0.019,  -0.13,  -0.14, -0.088, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   36.,    2.0,   0.86, -0.0090,  0.038, -0.022, -0.030, -0.038, -0.018, 
   49.,    2.0,   0.77,   0.19,   0.13,   0.16,  0.066,  0.061,   0.11, 
   37.,    2.0,   0.87, -0.065, -0.024, -0.039, -0.036, -0.044, -0.085, 
   23.,    1.0,   0.95, -0.014,  0.046,  0.066, -0.041, -0.051, -0.016, 
   33.,    1.0,   0.86,  0.036,  0.033,  -0.24,  0.051,  0.046,  0.099, 
   16.,    1.0,   0.98, -0.056,  0.019, 0.0077, -0.068, -0.079, -0.031, 
   54.,    0.0,   0.83,  0.056,  0.049,  0.030,  0.045,  0.041,  0.075, 
   14.,    1.0,   0.97, -0.063,  -0.15,  -0.13, -0.062, -0.073, -0.017, 
   80.,    1.0,   0.89, -0.015, -0.038,  -0.17,  0.021,  0.017, -0.013, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   60.,    1.0,   0.89, -0.0096,  0.044, -0.043,  0.021,  0.017,  0.013, 
   16.,    2.0,   0.97, -0.0075, -0.010,  0.015,  -0.14,  -0.15, -0.093, 
   58.,    1.0,   0.84,  0.046,   0.13,   0.12,  0.076,  0.072,  0.087, 
   27.,    2.0,    1.0, -0.041,    0.0,  -0.14,  -0.17,  -0.18,  -0.24, 
   92.,    0.0,   0.80, -0.046, 0.0052, 0.0036,  0.074,  0.070, -0.026, 
   69.,    1.0,   0.89, -0.017, -0.043,  -0.16,  0.019,  0.015, 0.0021, 
   96.,    2.0,   0.69, -0.086, -0.035,  -0.26,   0.15,   0.14, 0.0020, 
   79.,    1.0,   0.88, -0.016, -0.045, -0.070,  0.032,  0.028,  0.017, 
   0.0,    1.0,   0.99, -0.044, -0.044, -0.075, -0.074, -0.085, -0.034, 
   77.,    1.0,   0.85,  0.028,  0.069,  0.050,  0.063,  0.058,  0.042, 
   6.0,    2.0,   0.97,  0.011, -0.025, -0.014,  -0.14,  -0.15, -0.071, 
   1.0,    0.0,   0.96,  0.043, -0.023,   0.16, -0.087, -0.093, -0.013, 
   80.,    1.0,   0.89, -0.015, -0.038,  -0.17,  0.021,  0.017, -0.013, 
   42.,    0.0,   0.83,  0.095, -0.0073, -0.036,  0.040,  0.037,  0.046, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   32.,    1.0,   0.93, -0.030,  0.061,  0.025, -0.021, -0.031, -0.0022, 
   82.,    2.0,   0.65,   0.10,   0.17,   0.24,   0.19,   0.18,   0.12, 
   50.,    1.0,   0.89,  0.013,  0.067,  0.076,  0.028,  0.024,  0.024, 
   11.,    2.0,   0.97, -0.0055,  0.016,  0.044,  -0.14,  -0.14, -0.091, 
   82.,    2.0,   0.65,   0.10,   0.17,   0.24,   0.19,   0.18,   0.12, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   89.,    1.0,   0.89, -0.045, -0.031, 0.0031,  0.027,  0.023, 0.0095, 
   95.,    0.0,   0.80,  -0.10, -0.0052,  0.017,  0.069,  0.065, -0.035, 
   89.,    0.0,   0.82, -0.067, -0.079, -0.020,  0.050,  0.046, -0.038, 
   35.,    0.0,   0.94, -0.061,  -0.11,  -0.12, -0.075, -0.080, -0.046, 
   91.,    0.0,   0.81, -0.013,  0.018,  0.030,  0.065,  0.061, 0.0094, 
   43.,    1.0,   0.97, -0.085, -0.076, -0.049, -0.055, -0.065, -0.050, 
   7.0,    2.0,   0.96,  0.038,  0.027,   0.11,  -0.13,  -0.14, -0.033, 
   18.,    2.0,   0.94,  0.029, 0.0030,  0.034,  -0.11,  -0.12, -0.048, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   83.,    0.0,   0.79, 0.0010,  0.018, -0.0059,  0.078,  0.074,  0.050, 
   92.,    1.0,   0.92,  -0.17, -0.0040, -0.029, -0.0022, -0.013, -0.031, 
   12.,    2.0,   0.98, -0.016, -0.070,  -0.46,  -0.15,  -0.15,  -0.12, 
   73.,    0.0,   0.83, -0.034, -0.016, -0.017,  0.043,  0.039,  0.019, 
   68.,    2.0,   0.68,   0.17,   0.32,   0.18,   0.15,   0.15,   0.16, 
   40.,    1.0,   0.93, -0.051,  0.032, -0.093, -0.022, -0.032, -0.0098, 
   88.,    2.0,   0.71,  -0.11,   0.18,   0.12,   0.12,   0.11,  0.017, 
   48.,    2.0,   0.89,  -0.13,  -0.19, -0.084, -0.054, -0.062,  -0.11, 
   0.0,    1.0,   0.99, -0.044, -0.044, -0.075, -0.074, -0.085, -0.034, 
   20.,    0.0,   0.94,  0.018, 0.0010,  0.015, -0.074, -0.079, -0.015, 
   44.,    1.0,   0.92, -0.023,  0.037,  0.076, -0.0083, -0.019, -0.0060, 
   42.,    2.0,   0.84, -0.040, -0.0030,  0.038, -0.012, -0.020, -0.068, 
   68.,    1.0,   0.89, -0.017,  -0.12,  -0.16,  0.021,  0.017, -0.014, 
   75.,    1.0,   0.83,  0.053,  0.091, -0.046,  0.084,  0.080,  0.063, 
   58.,    1.0,   0.84,  0.046,   0.13,   0.12,  0.076,  0.072,  0.087, 
   77.,    2.0,   0.77, -0.068, -0.079,  -0.16,  0.068,  0.063, -0.0043, 
   17.,    2.0,   0.96, 0.0025,  0.010,  0.030,  -0.13,  -0.14, -0.083, 
   9.0,    1.0,   0.94, -1.1e-16,  0.044,  0.019, -0.030, -0.040,  0.014, 
   12.,    0.0,   0.92,  0.076,  0.042,  0.029, -0.054, -0.060,  0.011, 
   36.,    1.0,   0.95, -0.047, -0.013, -0.040, -0.034, -0.044, -0.023, 
   89.,    0.0,   0.82, -0.067, -0.079, -0.020,  0.050,  0.046, -0.038, 
   12.,    1.0,    1.0, -0.097, -0.019,   0.23, -0.088, -0.098, -0.048, 
   46.,    2.0,   0.77,  0.081,  0.061,   0.14,  0.061,  0.056,  0.060, 
   90.,    2.0,   0.69,  0.011,  0.079,  0.073,   0.15,   0.14,  0.078, 
   38.,    2.0,   0.83,  0.020, -0.034, -0.079, -0.00049, -0.0090, -0.014, 
   17.,    2.0,   0.96, 0.0025,  0.010,  0.030,  -0.13,  -0.14, -0.083, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   73.,    1.0,   0.84,  0.041,  0.095,  0.050,  0.072,  0.067,  0.058, 
   19.,    2.0,   0.92,  0.061,  0.077,  0.063, -0.091, -0.099, -0.032, 
   6.0,    0.0,   0.97, -0.0078, -0.028, 0.0039,  -0.10,  -0.11, -0.038, 
   77.,    0.0,   0.81, -0.019,  0.016,  0.041,  0.058,  0.054,  0.028, 
   82.,    2.0,   0.65,   0.10,   0.17,   0.24,   0.19,   0.18,   0.12, 
   23.,    0.0,   0.97, -0.036, -0.075, -0.047, -0.097,  -0.10, -0.059, 
   22.,    2.0,   0.96, -0.00050, 0.0040, 0.0085,  -0.13,  -0.14, -0.083, 
   52.,    0.0,   0.88, -0.044, -0.049,   0.27, -0.0050, -0.011,  0.021, 
   22.,    2.0,   0.96, -0.00050, 0.0040, 0.0085,  -0.13,  -0.14, -0.083, 
   15.,    2.0,   0.95,  0.036,  0.025,  0.010,  -0.12,  -0.12, -0.046, 
   79.,    0.0,   0.83, -0.063, -0.092,  0.078,  0.044,  0.040, -0.020, 
   71.,    1.0,   0.88, -0.0055, -0.0030, -0.056,  0.030,  0.026, 0.0038, 
   40.,    0.0,   0.86, 0.0084,  0.043, -0.0056, 0.0098, 0.0063,  0.024, 
   26.,    2.0,    1.0,  -0.15,  -0.32,  -0.25,  -0.17,  -0.18,  -0.14, 
   20.,    1.0,   0.96, -0.042,  0.036, 0.0057, -0.051, -0.061, -0.014, 
   83.,    2.0,   0.77,  -0.17, -0.059,   -1.1,  0.064,  0.059, -0.027, 
   32.,    0.0,   0.92, -0.0094, -0.030,  0.059, -0.051, -0.057, -0.026, 
   10.,    0.0,   0.96, -0.0026, -0.023,  0.011, -0.095,  -0.10, -0.037, 
   53.,    1.0,   0.89, -0.0096,  0.076,  0.058,  0.021,  0.017,  0.026, 
   4.0,    0.0,   0.93,  0.044,  0.023,  0.016, -0.064, -0.070,  0.010, 
   78.,    0.0,   0.80, -0.0063, -0.044, -0.069,  0.071,  0.067,  0.016, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   67.,    2.0,   0.73,  0.060,  0.056,  0.023,   0.10,  0.098,  0.068, 
   56.,    0.0,   0.77,   0.11,   0.17,  0.066,  0.098,  0.094,   0.13, 
   21.,    0.0,   0.99, -0.097, -0.090,  -0.12,  -0.12,  -0.13, -0.053, 
   85.,    2.0,   0.71, -0.069, -0.061, -0.085,   0.12,   0.11, -0.0052, 
   86.,    2.0,   0.69, 0.0030,   0.17,   0.13,   0.14,   0.13,  0.078, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   61.,    2.0,   0.78, -0.026,  -0.13, -0.086,  0.057,  0.052, -0.0077, 
   11.,    0.0,   0.94,  0.020,  0.034,   0.14, -0.071, -0.077, -0.012, 
   11.,    0.0,   0.94,  0.020,  0.034,   0.14, -0.071, -0.077, -0.012, 
   55.,    0.0,   0.83, -0.018, -0.013, -0.057,  0.037,  0.033,  0.011, 
   79.,    2.0,   0.69,  0.058,   0.19,  -0.35,   0.14,   0.13,  0.081, 
   5.0,    2.0,   0.98, -0.021, -0.024, -0.043,  -0.15,  -0.16,  -0.10, 
   37.,    0.0,   0.84,  0.031, -0.032, -0.024,  0.033,  0.029,  0.049, 
   48.,    0.0,   0.83,  0.051,   0.11, -0.0026,  0.038,  0.034,  0.062, 
   88.,    2.0,   0.71,  -0.11,   0.18,   0.12,   0.12,   0.11,  0.017, 
   83.,    0.0,   0.79, 0.0010,  0.018, -0.0059,  0.078,  0.074,  0.050, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   91.,    1.0,   0.82,  0.033,  0.068,  0.038,  0.091,  0.087,  0.068, 
   61.,    1.0,   0.92, -0.038, -0.079, -0.039, -0.0073, -0.018, -0.017, 
   94.,    2.0,   0.71, -0.0085,   0.18,  0.046,   0.13,   0.12,  0.086, 
   64.,    1.0,   0.90, -0.020, 0.0050, 0.0073,  0.016,  0.012, 0.0016, 
   44.,    2.0,   0.83,  0.025,  0.037,  0.046, 0.0046, -0.0040, -0.0060, 
   12.,    0.0,   0.92,  0.076,  0.042,  0.029, -0.054, -0.060,  0.011, 
   52.,    0.0,   0.88, -0.044, -0.049,   0.27, -0.0050, -0.011,  0.021, 
   61.,    1.0,   0.92, -0.038, -0.079, -0.039, -0.0073, -0.018, -0.017, 
   43.,    2.0,   0.84, -0.039, 0.0030, -0.036, -0.0086, -0.017, -0.072, 
   87.,    1.0,   0.77,   0.13,   0.12,   0.13,   0.15,   0.14,   0.16, 
   53.,    2.0,   0.84, -0.087, -0.087, -0.090, -0.0045, -0.013, -0.073, 
   44.,    1.0,   0.92, -0.023,  0.037,  0.076, -0.0083, -0.019, -0.0060, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   71.,    2.0,   0.71,  0.078, -0.0090,   0.15,   0.12,   0.11,  0.099, 
   29.,    0.0,   0.94, -0.0073,  0.025,  0.079, -0.071, -0.077, -0.030, 
   35.,    2.0,   0.90,  0.061,  -0.13,  0.040, -0.066, -0.074, -0.018, 
   48.,    0.0,   0.83,  0.051,   0.11, -0.0026,  0.038,  0.034,  0.062, 
   36.,    0.0,   0.90, -0.034, -0.043, -0.047, -0.033, -0.040, -0.021, 
   71.,    0.0,   0.87, -0.073,  -0.11, -0.061, 0.0035, -0.0031, -0.052, 
   99.,    0.0,   0.82,  -0.12,  0.029,  0.084,  0.053,  0.049, 0.0019, 
   2.0,    1.0,    1.0, -0.055, -0.017, -0.031, -0.086, -0.096, -0.044, 
   86.,    2.0,   0.69, 0.0030,   0.17,   0.13,   0.14,   0.13,  0.078, 
   21.,    0.0,   0.99, -0.097, -0.090,  -0.12,  -0.12,  -0.13, -0.053, 
   82.,    0.0,   0.82, -0.050, -0.073, 0.0024,  0.056,  0.052, -0.028, 
   7.0,    2.0,   0.96,  0.038,  0.027,   0.11,  -0.13,  -0.14, -0.033, 
   70.,    1.0,   0.97,  -0.18, -0.0081, -0.0090, -0.060, -0.070, -0.072, 
   41.,    1.0,   0.97, -0.088, -0.087,  -0.17, -0.058, -0.068, -0.044, 
   34.,    2.0,   0.90, -0.047, -0.038, 0.0069, -0.068, -0.076, -0.069, 
   25.,    0.0,   0.92,  0.028,  0.049,  0.047, -0.047, -0.053, -0.0077, 
   95.,    0.0,   0.80,  -0.10, -0.0052,  0.017,  0.069,  0.065, -0.035, 
   39.,    1.0,   0.92, -0.021, -0.036, -0.0084, -0.011, -0.022, -0.013, 
   60.,    0.0,   0.84, -0.027,  0.032,  0.013,  0.028,  0.024, 0.0070, 
   21.,    2.0,    1.0, -0.015, -0.098,  0.040,  -0.17,  -0.17, -0.073, 
   95.,    2.0,   0.61,   0.14, 0.0080, -0.028,   0.23,   0.22,   0.15, 
   45.,    2.0,   0.80, 0.0045,  0.034,  0.083,  0.034,  0.029,  0.016, 
   73.,    0.0,   0.83, -0.034, -0.016, -0.017,  0.043,  0.039,  0.019, 
   80.,    1.0,   0.89, -0.015, -0.038,  -0.17,  0.021,  0.017, -0.013, 
   96.,    0.0,   0.74,  0.029,  0.092,   0.14,   0.14,   0.13,  0.072, 
   57.,    1.0,   0.89, -0.011,  0.068,  0.069,  0.020,  0.016, 0.0084, 
   57.,    1.0,   0.89, -0.011,  0.068,  0.069,  0.020,  0.016, 0.0084, 
   92.,    2.0,   0.62,   0.13, -0.0080,  -0.26,   0.22,   0.21,   0.13, 
   74.,    1.0,   0.88, -0.0025, 0.0030, -0.075,  0.033,  0.029,  0.034, 
   7.0,    0.0,    1.0, -0.055, -0.055, -0.026,  -0.13,  -0.14, -0.074, 
   25.,    0.0,   0.92,  0.028,  0.049,  0.047, -0.047, -0.053, -0.0077, 
   24.,    1.0,   0.99, -0.092, -0.019, -0.032, -0.083, -0.093, -0.060, 
   75.,    2.0,   0.79,  -0.11, -0.082,  -0.12,  0.041,  0.036, -0.034, 
   13.,    1.0,   0.97, -0.044,  0.023,  0.013, -0.056, -0.066, -0.015, 
   41.,    0.0,   0.81,   0.12,  0.032,  0.010,  0.066,  0.062,  0.086, 
   28.,    1.0,   0.87,  0.029,  0.028,  0.038,  0.044,  0.039,  0.092, 
   41.,    2.0,   0.88, -0.075, -0.036, -0.039, -0.045, -0.053,  -0.13, 
   79.,    1.0,   0.88, -0.016, -0.045, -0.070,  0.032,  0.028,  0.017, 
   50.,    2.0,   0.80,  0.039,  -0.12,  -0.23,  0.032,  0.027,  0.026, 
   52.,    2.0,   0.89,  -0.19,  -0.19, -0.038, -0.060, -0.068,  -0.19, 
   12.,    0.0,   0.92,  0.076,  0.042,  0.029, -0.054, -0.060,  0.011, 
   57.,    2.0,   0.77,  0.082,   0.20,   0.14,  0.062,  0.057,  0.048, 
   4.0,    1.0,   0.99, -0.067, -0.010, -0.037, -0.080, -0.090, -0.034, 
   65.,    0.0,   0.84, -0.045, 0.0073, -0.044,  0.029,  0.025, -0.0032, 
   1.0,    2.0,    1.0, -0.038, -0.077, -0.026,  -0.17,  -0.18,  -0.11, 
   25.,    1.0,   0.98, -0.077,  0.019, -0.028, -0.063, -0.074, -0.037, 
   8.0,    1.0,   0.98, -0.057,  0.010, -0.057, -0.069, -0.080, -0.024, 
   69.,    2.0,   0.75,    0.0,  0.087, -0.064,  0.083,  0.078,  0.016, 
   51.,    2.0,   0.82, -0.013, -0.057, -0.031,  0.016,  0.011, -0.026, 
   2.0,    2.0,   0.99, -0.0020,  0.014, -0.0061,  -0.16,  -0.16, -0.088, 
   73.,    1.0,   0.84,  0.041,  0.095,  0.050,  0.072,  0.067,  0.058, 
   16.,    1.0,   0.98, -0.056,  0.019, 0.0077, -0.068, -0.079, -0.031, 
   32.,    2.0,   0.89, -0.038, -0.079, -0.021, -0.059, -0.067, -0.032, 
   93.,    1.0,   0.85, -0.014,  0.031,  0.074,  0.059,  0.054,  0.045, 
   94.,    2.0,   0.71, -0.0085,   0.18,  0.046,   0.13,   0.12,  0.086, 
   78.,    1.0,   0.89, -0.036, -0.068, -0.038,  0.022,  0.018, -0.0047, 
   39.,    2.0,   0.81,   0.15,  0.079,   0.17,  0.021,  0.016,  0.060, 
   37.,    0.0,   0.84,  0.031, -0.032, -0.024,  0.033,  0.029,  0.049, 
   32.,    0.0,   0.92, -0.0094, -0.030,  0.059, -0.051, -0.057, -0.026, 
